client_id,round_number,hierarchy,num_samples,accuracy
25,99,,174,0.11494252873563218
7,99,,138,0.11594202898550725
22,99,,83,0.1566265060240964
34,99,,143,0.14685314685314685
18,99,,85,0.24705882352941178
14,99,,176,0.11931818181818182
17,99,,161,0.07453416149068323
24,99,,84,0.16666666666666666
27,99,,84,0.21428571428571427
11,99,,87,0.25287356321839083
3,99,,75,0.26666666666666666
4,99,,168,0.07738095238095238
8,99,,163,0.15950920245398773
2,99,,87,0.25287356321839083
0,99,,86,0.16279069767441862
9,119,,82,0.14634146341463414
32,119,,175,0.06285714285714286
26,119,,77,0.12987012987012986
23,119,,84,0.13095238095238096
28,119,,85,0.09411764705882353
21,119,,134,0.05970149253731343
1,119,,134,0.04477611940298507
33,119,,177,0.03954802259887006
31,119,,75,0.12
12,119,,84,0.11904761904761904
13,119,,77,0.11688311688311688
15,119,,75,0.12
5,119,,86,0.13953488372093023
6,119,,134,0.06716417910447761
20,119,,165,0.07272727272727272
30,119,,161,0.037267080745341616
29,119,,87,0.21839080459770116
16,119,,173,0.04046242774566474
10,119,,85,0.18823529411764706
19,119,,74,0.08108108108108109
25,119,,174,0.06321839080459771
7,119,,138,0.057971014492753624
22,119,,83,0.12048192771084337
34,119,,143,0.11888111888111888
18,119,,85,0.1411764705882353
14,119,,176,0.03977272727272727
17,119,,161,0.037267080745341616
24,119,,84,0.14285714285714285
27,119,,84,0.17857142857142858
11,119,,87,0.09195402298850575
3,119,,75,0.10666666666666667
4,119,,168,0.03571428571428571
8,119,,163,0.10429447852760736
2,119,,87,0.09195402298850575
0,119,,86,0.09302325581395349
9,139,,82,0.0975609756097561
32,139,,175,0.07428571428571429
26,139,,77,0.2077922077922078
23,139,,84,0.19047619047619047
28,139,,85,0.23529411764705882
21,139,,134,0.07462686567164178
1,139,,134,0.1044776119402985
33,139,,177,0.07344632768361582
31,139,,75,0.17333333333333334
12,139,,84,0.21428571428571427
13,139,,77,0.22077922077922077
15,139,,75,0.28
5,139,,86,0.19767441860465115
6,139,,134,0.05223880597014925
20,139,,165,0.09696969696969697
30,139,,161,0.08074534161490683
29,139,,87,0.20689655172413793
16,139,,173,0.10404624277456648
10,139,,85,0.24705882352941178
19,139,,74,0.24324324324324326
25,139,,174,0.08620689655172414
7,139,,138,0.08695652173913043
22,139,,83,0.12048192771084337
34,139,,143,0.04895104895104895
18,139,,85,0.18823529411764706
14,139,,176,0.0625
17,139,,161,0.07453416149068323
24,139,,84,0.16666666666666666
27,139,,84,0.10714285714285714
11,139,,87,0.26436781609195403
3,139,,75,0.17333333333333334
4,139,,168,0.06547619047619048
8,139,,163,0.07975460122699386
2,139,,87,0.19540229885057472
0,139,,86,0.16279069767441862
9,159,,82,0.15853658536585366
32,159,,175,0.14857142857142858
26,159,,77,0.3116883116883117
23,159,,84,0.27380952380952384
28,159,,85,0.35294117647058826
21,159,,134,0.1865671641791045
1,159,,134,0.14925373134328357
33,159,,177,0.14124293785310735
