client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
f1201_49,656,,24,26414840,26414840,2772634410
f1499_12,656,,14,26414840,26414840,1716392730
f0417_44,656,,35,26414840,26414840,4224966720
f1313_04,657,,29,26414840,26414840,3432785460
f3705_48,657,,13,26414840,26414840,1584362520
f3422_32,657,,17,26414840,26414840,2112483360
f1857_48,658,,14,26414840,26414840,1716392730
f3845_39,658,,18,26414840,26414840,2112483360
f3104_25,658,,17,26414840,26414840,2112483360
f0650_31,659,,34,26414840,26414840,4092936510
f0071_21,659,,31,26414840,26414840,3564815670
f1442_28,659,,37,26414840,26414840,4356996930
f1957_41,660,,16,26414840,26414840,1980453150
f0560_16,660,,39,26414840,26414840,4753087560
f0246_12,660,,43,26414840,26414840,5149178190
f0098_33,661,,37,26414840,26414840,4356996930
f1856_37,661,,16,26414840,26414840,1848422940
f3882_22,661,,14,26414840,26414840,1716392730
f1857_48,662,,14,26414840,26414840,1716392730
f2063_00,662,,13,26414840,26414840,1452332310
f2090_00,662,,14,26414840,26414840,1716392730
f3755_33,663,,18,26414840,26414840,2112483360
f1512_39,663,,14,26414840,26414840,1716392730
f3360_00,663,,18,26414840,26414840,2112483360
f0096_45,664,,40,26414840,26414840,4753087560
f2522_61,664,,18,26414840,26414840,2112483360
f1385_36,664,,33,26414840,26414840,3960906300
f1846_45,665,,16,26414840,26414840,1848422940
f0132_17,665,,35,26414840,26414840,4224966720
f0008_45,665,,42,26414840,26414840,5017147980
f1473_30,666,,37,26414840,26414840,4356996930
f3718_40,666,,18,26414840,26414840,2244513570
f3422_32,666,,17,26414840,26414840,2112483360
f1829_17,667,,13,26414840,26414840,1584362520
f0386_15,667,,26,26414840,26414840,3168725040
f1117_18,667,,22,26414840,26414840,2640604200
f3365_46,668,,19,26414840,26414840,2244513570
f1995_29,668,,5,26414840,26414840,528120840
f0138_30,668,,30,26414840,26414840,3564815670
f2121_67,669,,15,26414840,26414840,1848422940
f1802_35,669,,11,26414840,26414840,1320302100
f1268_12,669,,27,26414840,26414840,3300755250
f0099_18,670,,43,26414840,26414840,5149178190
f2476_67,670,,18,26414840,26414840,2244513570
f3395_44,670,,19,26414840,26414840,2244513570
f2338_70,671,,16,26414840,26414840,1980453150
f0241_46,671,,40,26414840,26414840,4753087560
f1324_40,671,,28,26414840,26414840,3300755250
f1212_39,672,,26,26414840,26414840,3036694830
f1048_31,672,,33,26414840,26414840,3960906300
f3688_07,672,,17,26414840,26414840,2112483360
f3443_42,673,,18,26414840,26414840,2112483360
f1157_43,673,,29,26414840,26414840,3432785460
f1483_44,673,,33,26414840,26414840,3828876090
f0015_48,674,,38,26414840,26414840,4489027140
f4021_01,674,,19,26414840,26414840,2244513570
f3212_36,674,,19,26414840,26414840,2244513570
f1566_38,675,,17,26414840,26414840,2112483360
f1812_15,675,,18,26414840,26414840,2112483360
f2261_76,675,,18,26414840,26414840,2112483360
f3614_06,676,,18,26414840,26414840,2112483360
f1170_00,676,,38,26414840,26414840,4489027140
f1612_47,676,,17,26414840,26414840,1980453150
f2347_58,677,,16,26414840,26414840,1980453150
f2164_60,677,,18,26414840,26414840,2244513570
f3535_09,677,,18,26414840,26414840,2112483360
f0005_26,678,,36,26414840,26414840,4224966720
f3308_03,678,,17,26414840,26414840,2112483360
f3190_08,678,,18,26414840,26414840,2112483360
f3665_22,679,,17,26414840,26414840,2112483360
f1165_30,679,,18,26414840,26414840,2244513570
f0646_22,679,,30,26414840,26414840,3564815670
f2537_57,680,,18,26414840,26414840,2112483360
f3932_35,680,,17,26414840,26414840,2112483360
f3747_12,680,,11,26414840,26414840,1320302100
f1488_27,681,,22,26414840,26414840,2640604200
f0229_10,681,,36,26414840,26414840,4224966720
f3640_13,681,,17,26414840,26414840,1980453150
f3347_47,682,,18,26414840,26414840,2244513570
f1728_02,682,,18,26414840,26414840,2112483360
f2227_89,682,,16,26414840,26414840,1980453150
f1901_07,683,,16,26414840,26414840,1848422940
f2404_70,683,,18,26414840,26414840,2112483360
f0127_07,683,,39,26414840,26414840,4621057350
f2466_76,684,,17,26414840,26414840,2112483360
f3641_13,684,,17,26414840,26414840,1980453150
f2313_55,684,,18,26414840,26414840,2112483360
f2213_72,685,,18,26414840,26414840,2244513570
f4053_14,685,,16,26414840,26414840,1848422940
f0302_47,685,,40,26414840,26414840,4753087560
f2082_26,686,,17,26414840,26414840,2112483360
f2173_74,686,,17,26414840,26414840,2112483360
f1939_13,686,,14,26414840,26414840,1716392730
f2466_76,687,,17,26414840,26414840,2112483360
f1258_19,687,,22,26414840,26414840,2640604200
f3128_15,687,,18,26414840,26414840,2244513570
f0558_01,688,,35,26414840,26414840,4092936510
f0334_01,688,,28,26414840,26414840,3300755250
f0216_26,688,,33,26414840,26414840,3960906300
f1858_21,689,,13,26414840,26414840,1452332310
f1897_40,689,,18,26414840,26414840,2112483360
f0771_13,689,,31,26414840,26414840,3696845880
f3413_34,690,,17,26414840,26414840,1980453150
f2237_82,690,,18,26414840,26414840,2244513570
f3984_32,690,,18,26414840,26414840,2112483360
f0558_01,691,,35,26414840,26414840,4092936510
f1799_27,691,,18,26414840,26414840,2112483360
f1862_37,691,,18,26414840,26414840,2112483360
f1930_02,692,,18,26414840,26414840,2112483360
f2433_75,692,,17,26414840,26414840,2112483360
f3584_47,692,,18,26414840,26414840,2112483360
f2328_92,693,,17,26414840,26414840,1980453150
f1771_46,693,,13,26414840,26414840,1584362520
f2129_55,693,,18,26414840,26414840,2112483360
f2361_74,694,,18,26414840,26414840,2112483360
f3139_09,694,,18,26414840,26414840,2112483360
f0656_11,694,,31,26414840,26414840,3696845880
f3642_03,695,,10,26414840,26414840,1188271890
f1031_37,695,,37,26414840,26414840,4356996930
f2195_64,695,,17,26414840,26414840,1980453150
f2460_52,696,,17,26414840,26414840,2112483360
f0655_10,696,,21,26414840,26414840,2508573990
f1236_11,696,,27,26414840,26414840,3168725040
f0735_17,697,,36,26414840,26414840,4224966720
f1908_49,697,,17,26414840,26414840,1980453150
f0951_29,697,,40,26414840,26414840,4753087560
f3526_34,698,,18,26414840,26414840,2112483360
f1177_42,698,,30,26414840,26414840,3564815670
f1883_03,698,,17,26414840,26414840,1980453150
f2389_86,699,,18,26414840,26414840,2112483360
f2227_89,699,,16,26414840,26414840,1980453150
f3537_23,699,,16,26414840,26414840,1848422940
f3918_03,700,,21,26414840,26414840,2508573990
f0030_12,700,,29,26414840,26414840,3432785460
f2480_61,700,,16,26414840,26414840,1848422940
f0948_01,701,,31,26414840,26414840,3696845880
f2081_42,701,,16,26414840,26414840,1980453150
f1885_29,701,,18,26414840,26414840,2112483360
f3100_44,702,,18,26414840,26414840,2112483360
f2595_89,702,,18,26414840,26414840,2112483360
f2256_71,702,,17,26414840,26414840,1980453150
f3591_14,703,,18,26414840,26414840,2112483360
f0564_43,703,,30,26414840,26414840,3564815670
f0982_06,703,,36,26414840,26414840,4224966720
f0704_31,704,,35,26414840,26414840,4092936510
f1967_21,704,,12,26414840,26414840,1452332310
f3430_38,704,,19,26414840,26414840,2244513570
f1505_21,705,,16,26414840,26414840,1848422940
f2389_86,705,,18,26414840,26414840,2112483360
f0471_15,705,,34,26414840,26414840,3960906300
f0441_00,706,,39,26414840,26414840,4621057350
f0351_22,706,,38,26414840,26414840,4489027140
f3752_35,706,,18,26414840,26414840,2244513570
f3818_27,707,,18,26414840,26414840,2112483360
f1101_38,707,,24,26414840,26414840,2772634410
f2232_76,707,,14,26414840,26414840,1584362520
f1111_02,708,,37,26414840,26414840,4489027140
f3641_13,708,,17,26414840,26414840,1980453150
f3501_06,708,,18,26414840,26414840,2244513570
f0591_27,709,,33,26414840,26414840,3960906300
f0224_06,709,,40,26414840,26414840,4753087560
f0073_45,709,,34,26414840,26414840,3960906300
f0192_22,710,,37,26414840,26414840,4356996930
f4047_15,710,,19,26414840,26414840,2244513570
f3211_20,710,,18,26414840,26414840,2112483360
f1238_43,711,,38,26414840,26414840,4489027140
f3498_04,711,,18,26414840,26414840,2112483360
f2052_11,711,,18,26414840,26414840,2244513570
f2070_11,712,,13,26414840,26414840,1452332310
f3952_40,712,,18,26414840,26414840,2112483360
f3737_46,712,,17,26414840,26414840,2112483360
f0975_48,713,,31,26414840,26414840,3696845880
f0689_06,713,,27,26414840,26414840,3300755250
f3729_27,713,,19,26414840,26414840,2244513570
f0489_49,714,,38,26414840,26414840,4489027140
f2421_86,714,,12,26414840,26414840,1452332310
f0858_32,714,,37,26414840,26414840,4356996930
f0479_35,715,,37,26414840,26414840,4356996930
f1370_48,715,,25,26414840,26414840,3036694830
f2034_14,715,,14,26414840,26414840,1584362520
f3981_38,716,,18,26414840,26414840,2112483360
f0755_46,716,,25,26414840,26414840,3036694830
f1971_12,716,,17,26414840,26414840,1980453150
f3842_45,717,,15,26414840,26414840,1848422940
f0939_32,717,,33,26414840,26414840,3960906300
f0727_27,717,,34,26414840,26414840,3960906300
f0979_22,718,,24,26414840,26414840,2904664620
f0762_20,718,,36,26414840,26414840,4224966720
f3679_06,718,,18,26414840,26414840,2112483360
f2180_96,719,,18,26414840,26414840,2112483360
f0136_18,719,,36,26414840,26414840,4224966720
f4062_17,719,,18,26414840,26414840,2244513570
f0039_14,720,,38,26414840,26414840,4489027140
f1638_14,720,,17,26414840,26414840,1980453150
f2127_59,720,,17,26414840,26414840,1980453150
f2244_94,721,,17,26414840,26414840,2112483360
f0689_06,721,,27,26414840,26414840,3300755250
f3680_36,721,,19,26414840,26414840,2244513570
f1771_46,722,,13,26414840,26414840,1584362520
f1299_42,722,,17,26414840,26414840,2112483360
f3897_45,722,,18,26414840,26414840,2112483360
f2060_18,723,,17,26414840,26414840,2112483360
f3782_00,723,,18,26414840,26414840,2112483360
f3322_40,723,,19,26414840,26414840,2244513570
f0546_38,724,,29,26414840,26414840,3432785460
f1493_36,724,,30,26414840,26414840,3564815670
f1294_12,724,,34,26414840,26414840,3960906300
f0211_26,725,,41,26414840,26414840,4885117770
f1216_32,725,,32,26414840,26414840,3828876090
f1222_04,725,,30,26414840,26414840,3564815670
f0722_29,726,,35,26414840,26414840,4092936510
f3797_07,726,,11,26414840,26414840,1320302100
f0571_24,726,,37,26414840,26414840,4356996930
f3204_15,727,,17,26414840,26414840,1980453150
f3458_26,727,,19,26414840,26414840,2244513570
f1871_04,727,,16,26414840,26414840,1980453150
f0569_42,728,,30,26414840,26414840,3564815670
f4014_43,728,,17,26414840,26414840,1980453150
f0705_35,728,,35,26414840,26414840,4092936510
f3892_07,729,,18,26414840,26414840,2244513570
f3350_11,729,,17,26414840,26414840,1980453150
f0823_19,729,,29,26414840,26414840,3432785460
f3146_14,730,,17,26414840,26414840,1980453150
f0332_15,730,,40,26414840,26414840,4753087560
f1483_44,730,,33,26414840,26414840,3828876090
f0850_30,731,,33,26414840,26414840,3960906300
f0883_14,731,,19,26414840,26414840,2244513570
f2543_98,731,,18,26414840,26414840,2112483360
f4075_12,732,,19,26414840,26414840,2244513570
f2527_72,732,,18,26414840,26414840,2112483360
f0182_29,732,,25,26414840,26414840,2904664620
f4075_12,733,,19,26414840,26414840,2244513570
f3873_37,733,,19,26414840,26414840,2244513570
f1688_24,733,,17,26414840,26414840,1980453150
f0090_10,734,,41,26414840,26414840,4885117770
f3859_23,734,,18,26414840,26414840,2112483360
f3718_40,734,,18,26414840,26414840,2244513570
f3377_11,735,,16,26414840,26414840,1848422940
f2061_12,735,,15,26414840,26414840,1848422940
f0197_34,735,,42,26414840,26414840,5017147980
f3993_05,736,,19,26414840,26414840,2244513570
f1782_05,736,,14,26414840,26414840,1584362520
f3637_45,736,,18,26414840,26414840,2112483360
f0655_10,737,,21,26414840,26414840,2508573990
f0013_38,737,,33,26414840,26414840,3960906300
f1512_39,737,,14,26414840,26414840,1716392730
f3557_12,738,,17,26414840,26414840,2112483360
f0206_38,738,,31,26414840,26414840,3696845880
f3266_12,738,,18,26414840,26414840,2112483360
f0241_46,739,,40,26414840,26414840,4753087560
f1826_01,739,,16,26414840,26414840,1980453150
f1634_38,739,,16,26414840,26414840,1980453150
f1602_35,740,,17,26414840,26414840,2112483360
f1067_20,740,,33,26414840,26414840,3828876090
f0960_13,740,,24,26414840,26414840,2904664620
f1402_17,741,,32,26414840,26414840,3828876090
f2598_92,741,,15,26414840,26414840,1848422940
f3848_28,741,,19,26414840,26414840,2244513570
f3786_04,742,,18,26414840,26414840,2112483360
f1244_09,742,,39,26414840,26414840,4621057350
f2542_55,742,,17,26414840,26414840,2112483360
f1913_37,743,,15,26414840,26414840,1716392730
f1362_31,743,,29,26414840,26414840,3432785460
f2294_71,743,,18,26414840,26414840,2112483360
f1344_45,744,,25,26414840,26414840,2904664620
f3442_00,744,,18,26414840,26414840,2112483360
f3715_44,744,,16,26414840,26414840,1848422940
f0606_11,745,,36,26414840,26414840,4224966720
f0057_20,745,,39,26414840,26414840,4621057350
f1492_06,745,,32,26414840,26414840,3828876090
f4032_33,746,,18,26414840,26414840,2112483360
f1432_44,746,,11,26414840,26414840,1320302100
f3652_48,746,,17,26414840,26414840,1980453150
f0575_25,747,,31,26414840,26414840,3696845880
f3343_18,747,,18,26414840,26414840,2244513570
f1008_28,747,,37,26414840,26414840,4356996930
f2510_55,748,,18,26414840,26414840,2112483360
f0922_02,748,,31,26414840,26414840,3696845880
f3826_07,748,,16,26414840,26414840,1848422940
f3555_14,749,,18,26414840,26414840,2244513570
f2344_86,749,,12,26414840,26414840,1452332310
f2329_94,749,,12,26414840,26414840,1452332310
f3240_48,750,,11,26414840,26414840,1320302100
f2349_78,750,,14,26414840,26414840,1584362520
f2147_79,750,,18,26414840,26414840,2112483360
f3441_24,751,,17,26414840,26414840,2112483360
f3888_32,751,,15,26414840,26414840,1848422940
f0731_05,751,,35,26414840,26414840,4092936510
f1834_16,752,,16,26414840,26414840,1848422940
f3928_39,752,,17,26414840,26414840,2112483360
f3922_38,752,,17,26414840,26414840,1980453150
f0381_28,753,,37,26414840,26414840,4356996930
f1273_29,753,,32,26414840,26414840,3828876090
f0221_37,753,,35,26414840,26414840,4224966720
f0128_00,754,,34,26414840,26414840,3960906300
f2091_28,754,,17,26414840,26414840,2112483360
f2481_58,754,,18,26414840,26414840,2112483360
f0515_18,755,,38,26414840,26414840,4621057350
f3650_20,755,,16,26414840,26414840,1980453150
f0801_25,755,,31,26414840,26414840,3696845880
f2553_92,756,,15,26414840,26414840,1716392730
f0617_30,756,,33,26414840,26414840,3960906300
f1194_03,756,,25,26414840,26414840,3036694830
f0410_43,757,,33,26414840,26414840,3960906300
f3616_07,757,,17,26414840,26414840,2112483360
f0368_39,757,,37,26414840,26414840,4356996930
f0109_19,758,,30,26414840,26414840,3564815670
f3495_01,758,,19,26414840,26414840,2244513570
f0498_06,758,,35,26414840,26414840,4092936510
f1024_46,759,,37,26414840,26414840,4356996930
f3691_47,759,,16,26414840,26414840,1980453150
f3559_23,759,,15,26414840,26414840,1848422940
f0341_00,760,,35,26414840,26414840,4224966720
f2460_52,760,,17,26414840,26414840,2112483360
f3831_41,760,,18,26414840,26414840,2112483360
f2512_54,761,,18,26414840,26414840,2112483360
f3305_28,761,,19,26414840,26414840,2244513570
f0933_38,761,,37,26414840,26414840,4489027140
f1786_08,762,,13,26414840,26414840,1584362520
f2236_83,762,,16,26414840,26414840,1848422940
f3351_27,762,,19,26414840,26414840,2244513570
f1690_24,763,,17,26414840,26414840,2112483360
f0227_27,763,,37,26414840,26414840,4489027140
f1788_32,763,,12,26414840,26414840,1320302100
f1916_32,764,,18,26414840,26414840,2112483360
f1403_42,764,,27,26414840,26414840,3300755250
f2198_58,764,,18,26414840,26414840,2244513570
f0953_15,765,,27,26414840,26414840,3168725040
f0874_26,765,,41,26414840,26414840,4885117770
f0143_00,765,,40,26414840,26414840,4753087560
f1875_21,766,,18,26414840,26414840,2244513570
f0740_43,766,,18,26414840,26414840,2112483360
f2525_62,766,,18,26414840,26414840,2112483360
f1824_18,767,,17,26414840,26414840,1980453150
f1430_10,767,,29,26414840,26414840,3432785460
f0198_18,767,,33,26414840,26414840,3828876090
f2569_58,768,,18,26414840,26414840,2112483360
f3915_05,768,,17,26414840,26414840,2112483360
f1753_34,768,,18,26414840,26414840,2112483360
f3740_01,769,,16,26414840,26414840,1980453150
f1835_27,769,,13,26414840,26414840,1452332310
f0895_48,769,,28,26414840,26414840,3300755250
f2427_89,770,,18,26414840,26414840,2112483360
f3493_27,770,,19,26414840,26414840,2244513570
f2523_65,770,,18,26414840,26414840,2112483360
f1538_15,771,,15,26414840,26414840,1848422940
f3647_13,771,,17,26414840,26414840,1980453150
f3747_12,771,,11,26414840,26414840,1320302100
f1773_18,772,,16,26414840,26414840,1980453150
f2481_58,772,,18,26414840,26414840,2112483360
f1599_48,772,,15,26414840,26414840,1848422940
f1671_40,773,,12,26414840,26414840,1320302100
f1947_49,773,,17,26414840,26414840,1980453150
f3936_41,773,,18,26414840,26414840,2112483360
f3306_39,774,,18,26414840,26414840,2112483360
f1215_02,774,,38,26414840,26414840,4489027140
f0355_32,774,,39,26414840,26414840,4621057350
f2071_28,775,,18,26414840,26414840,2112483360
f2097_31,775,,10,26414840,26414840,1188271890
f1807_08,775,,16,26414840,26414840,1980453150
f2234_78,776,,18,26414840,26414840,2112483360
f0681_47,776,,37,26414840,26414840,4356996930
f1395_14,776,,32,26414840,26414840,3828876090
f1415_37,777,,31,26414840,26414840,3696845880
f2037_06,777,,16,26414840,26414840,1848422940
f3168_20,777,,18,26414840,26414840,2112483360
f2043_25,778,,14,26414840,26414840,1584362520
f1562_13,778,,17,26414840,26414840,1980453150
f3713_40,778,,18,26414840,26414840,2112483360
f0936_34,779,,30,26414840,26414840,3564815670
f0097_05,779,,36,26414840,26414840,4224966720
f4088_26,779,,18,26414840,26414840,2112483360
f1799_27,780,,18,26414840,26414840,2112483360
f0948_01,780,,31,26414840,26414840,3696845880
f3321_36,780,,19,26414840,26414840,2244513570
f2255_70,781,,19,26414840,26414840,2244513570
f1326_12,781,,32,26414840,26414840,3828876090
f0044_12,781,,35,26414840,26414840,4092936510
f3582_25,782,,18,26414840,26414840,2244513570
f4066_22,782,,18,26414840,26414840,2112483360
f2315_59,782,,17,26414840,26414840,2112483360
f0290_29,783,,36,26414840,26414840,4224966720
f0357_21,783,,35,26414840,26414840,4224966720
f1978_04,783,,17,26414840,26414840,1980453150
f1726_01,784,,4,26414840,26414840,528120840
f2348_56,784,,17,26414840,26414840,2112483360
f2399_85,784,,18,26414840,26414840,2112483360
f1268_12,785,,27,26414840,26414840,3300755250
f0762_20,785,,36,26414840,26414840,4224966720
f3951_47,785,,14,26414840,26414840,1584362520
f1194_03,786,,25,26414840,26414840,3036694830
f2337_71,786,,17,26414840,26414840,1980453150
f1539_20,786,,18,26414840,26414840,2112483360
f3169_14,787,,19,26414840,26414840,2244513570
f3598_35,787,,19,26414840,26414840,2244513570
f1951_19,787,,18,26414840,26414840,2112483360
f0340_05,788,,34,26414840,26414840,3960906300
f0057_20,788,,39,26414840,26414840,4621057350
f3850_20,788,,18,26414840,26414840,2112483360
f3427_21,789,,19,26414840,26414840,2244513570
f2321_84,789,,17,26414840,26414840,1980453150
f3103_38,789,,19,26414840,26414840,2244513570
f3755_33,790,,18,26414840,26414840,2112483360
f0183_22,790,,39,26414840,26414840,4621057350
f2186_55,790,,18,26414840,26414840,2112483360
f3348_00,791,,17,26414840,26414840,2112483360
f1582_49,791,,17,26414840,26414840,2112483360
f0847_06,791,,25,26414840,26414840,2904664620
f4088_26,792,,18,26414840,26414840,2112483360
f1037_16,792,,16,26414840,26414840,1980453150
f1740_04,792,,18,26414840,26414840,2112483360
f1962_12,793,,17,26414840,26414840,1980453150
f3672_20,793,,18,26414840,26414840,2244513570
f0754_01,793,,29,26414840,26414840,3432785460
f2222_84,794,,17,26414840,26414840,2112483360
f1004_07,794,,33,26414840,26414840,3960906300
f3954_30,794,,19,26414840,26414840,2244513570
f0981_17,795,,34,26414840,26414840,4092936510
f2039_13,795,,15,26414840,26414840,1848422940
f0529_06,795,,28,26414840,26414840,3300755250
f0296_20,796,,40,26414840,26414840,4753087560
f2443_80,796,,12,26414840,26414840,1452332310
f0042_43,796,,34,26414840,26414840,3960906300
f0105_03,797,,32,26414840,26414840,3828876090
f1383_16,797,,25,26414840,26414840,2904664620
f0680_28,797,,39,26414840,26414840,4621057350
f1125_41,798,,35,26414840,26414840,4092936510
f1843_09,798,,15,26414840,26414840,1848422940
f0674_44,798,,32,26414840,26414840,3828876090
f2023_12,799,,14,26414840,26414840,1716392730
f1944_40,799,,11,26414840,26414840,1320302100
f1323_11,799,,34,26414840,26414840,4092936510
