client_id,round_number,hierarchy,num_samples,accuracy
CourtneySit,0,,6,0.3333333333333333
Courtney_Meow,0,,6,0.16666666666666666
Cpt_Oblivious,0,,4,0.75
Crackberryfreak,0,,5,0.4
Cubikmusik,0,,4,0.25
Custardcuppcake,0,,5,0.2
Cuttersftbll,0,,7,0.0
CynthiaBuroughs,0,,6,0.5
CynthiaY29,0,,4,0.25
CyrusFan4Life,0,,5,0.4
DLDAVID,0,,4,0.5
DNiCESEOUL,0,,4,0.0
DWsRoseC,0,,5,0.6
D_AMAZIN,0,,7,0.7142857142857143
D_Child,0,,4,0.5
DaPrbmChild,0,,4,0.0
Daddys_pet,0,,4,0.0
DaisyFab,0,,8,0.875
DaisyReyes,0,,7,0.2857142857142857
DakotaCassidy,0,,4,0.25
Dancer4Life13,0,,5,0.0
DancingDuck,0,,4,0.5
DanielJUK,0,,9,0.3333333333333333
Danishbrunette,0,,9,0.2222222222222222
Danni41,0,,4,0.5
DarianMarie43,0,,5,0.4
DarkPiano,0,,24,0.08333333333333333
Darth_Disco,0,,4,0.75
DavidFeng,0,,4,0.0
DawnofOURnight,0,,7,0.2857142857142857
DazzleMeThis,0,,4,0.0
DebBennett555,0,,7,0.0
DeejayKnight,0,,4,0.25
Deejaywilliams,0,,4,0.0
DemiLSupporter,0,,4,0.75
DestinyTrack42,0,,5,0.6
DinahLady,0,,5,0.0
DirtyRose17,0,,4,0.75
DisneyDean,0,,5,0.0
DivaTomboy,0,,4,0.5
DivaWonderGirl,0,,4,0.25
DivasMistress,0,,6,0.3333333333333333
DiyanaRazinah,0,,6,0.8333333333333334
Djalfy,0,,19,0.2631578947368421
Dogbook,0,,20,0.65
DominaCaffeine,0,,8,0.125
DonMcAllister,0,,4,0.75
Donnette,0,,7,0.14285714285714285
DonniesGirl69,0,,16,0.1875
Dot12b,0,,7,1.0
DougsButtercup,0,,4,0.0
Dr_Jared,0,,10,0.7
DragonflyeDream,0,,5,0.0
Dreamm,0,,4,0.0
Dreamyeyes,0,,4,0.5
DrewDrew2009,0,,4,0.5
DsBabyGirl,0,,13,0.46153846153846156
DubarryMcfly,0,,5,0.2
DukeSkywalker,0,,6,0.6666666666666666
Dumskull,0,,4,0.25
DustinUrbanski,0,,7,0.14285714285714285
Dutchrudder,0,,19,0.3684210526315789
EDouglasWW,0,,4,0.75
ELJmcfly,0,,4,0.25
Elaine_W_84,0,,4,1.0
ElementsOfJazz,0,,6,0.5
Ellen_Stafford,0,,8,0.5
Elliethinks,0,,5,0.8
ElyseGabrielle,0,,5,0.0
EmAllTimeLow,0,,4,0.5
EmeraldDiscount,0,,7,0.7142857142857143
EmilyNatanya,0,,5,0.8
Emma_1812,0,,4,0.25
Emmmaa___,0,,4,0.0
EmmyATL,0,,4,0.25
Emzy_Chica,0,,4,0.75
Eric_Chambers,0,,5,0.0
EricaLeigh777,0,,4,0.25
Erock808,0,,4,0.0
EskimoJoelted,0,,7,0.5714285714285714
EternalAegis,0,,6,0.6666666666666666
EviLovesMcFly,0,,7,0.2857142857142857
Extremo,0,,4,0.5
Eyglo,0,,7,0.2857142857142857
FANPiRE__,0,,4,0.0
FOOFOOx33,0,,4,0.75
FSDS,0,,4,0.0
FaithfulChosen,0,,4,0.25
FakerGigi,0,,7,0.7142857142857143
FakerParis,0,,5,0.2
Fanny_Ingabout,0,,6,0.8333333333333334
FashionGuru,0,,6,0.3333333333333333
Feelslikehome,0,,5,0.4
FionaFlame,0,,5,0.2
FizzyDuck,0,,8,0.125
FlissTee,0,,10,0.3
Floris,0,,4,0.0
Fluffy_Cupycake,0,,9,0.8888888888888888
FoOie,0,,5,0.4
FoxWhisperer,0,,4,0.5
FrannyM101,0,,4,0.25
Frassington,0,,5,0.6
FrazJ,0,,7,0.14285714285714285
Fredrikkk,0,,6,0.5
FrenchTeamVF,0,,4,0.25
FreshPlastic,0,,4,0.5
Froosh,0,,4,0.25
FuchsiaStiletto,0,,7,0.5714285714285714
FuckBetty,0,,4,0.25
FullofGiggles,0,,4,0.25
GGGKeri,0,,6,0.16666666666666666
GHmltn,0,,7,0.2857142857142857
GLOCHY,0,,4,0.25
GabezRosales,0,,4,0.5
Galiiit,0,,9,0.4444444444444444
Gansiito,0,,4,0.5
GarageGlamorous,0,,4,1.0
Garythetwit,0,,8,0.5
GeekMommy,0,,5,0.2
GeekySteph,0,,4,0.5
GeminiTwisted,0,,4,0.75
Gemleo25,0,,4,0.0
Gemmaboyle,0,,6,0.5
Gen22,0,,12,0.0
GeneralProfound,0,,7,0.14285714285714285
Genosworld,0,,4,0.5
GermanAnvil,0,,4,0.5
Gilamuffin,0,,4,0.75
Gillian_CC,0,,5,0.2
GinaLaGuardia,0,,4,0.0
GiselleCanNom,0,,4,1.0
GlasgowGooner,0,,4,0.5
GlennW,0,,5,0.4
GlitzyGloss,0,,7,0.14285714285714285
GloriaBell,0,,4,1.0
GodFirst08,0,,6,0.6666666666666666
GoldCoastGirl,0,,4,0.25
GoldyMom,0,,7,0.2857142857142857
Gotjuicygirl,0,,6,0.16666666666666666
Greg888,0,,5,0.0
GrowWear,0,,4,0.25
GuitarLove08,0,,5,0.0
Gypseewoman,0,,4,0.0
H0TCOMMODITY,0,,4,0.5
H3CT0RR0X523,0,,4,0.0
HOTTVampChick,0,,4,0.5
Haarlz,0,,5,1.0
HanaStephenson,0,,8,0.5
HappyCassie,0,,6,0.3333333333333333
HappyTwilighter,0,,5,0.6
Harishk,0,,4,0.0
Harith,0,,5,0.4
HarlemLanes,0,,4,0.0
HarryHarley,0,,10,0.4
HarryLyme,0,,5,0.4
Has_Bookpushers,0,,4,0.25
HayleyBee1,0,,7,0.42857142857142855
HayleyNqahuia,0,,4,0.5
HayleyyFitch,0,,5,1.0
HeartBreakV,0,,4,0.5
HeathCastor,0,,4,1.0
HeathaMurhie,0,,4,0.25
HeatherShea,0,,5,0.2
HellcatBetty,0,,4,0.25
HelloLivvy,0,,4,0.5
HelloLizzi,0,,9,0.0
HeriCabral,0,,5,0.4
Hetty4Christ,0,,10,0.4
HibaNick,0,,4,0.5
Hollywood_Trey,0,,12,0.3333333333333333
Hooded,0,,6,0.6666666666666666
HudsonKent,0,,4,0.5
Hugasaurus,0,,5,1.0
Hybrid911,0,,7,0.2857142857142857
Hyper8,0,,9,0.1111111111111111
ITsZxKIMMIE,0,,4,1.0
I_Support_DemiL,0,,6,0.6666666666666666
I_enigma,0,,9,1.0
IamMaxatHotSpot,0,,4,0.25
IamTam,0,,4,0.0
IanRobinson,0,,4,0.5
IdolFanatic,0,,5,0.2
Ilkee,0,,4,0.25
ImaPacifist,0,,5,0.2
ImmaChocoholic,0,,4,0.5
Imogen1984,0,,5,0.6
Impala_Guy,0,,9,0.4444444444444444
InTheLittleWood,0,,4,0.75
IndiaLovesYou,0,,4,0.75
Ingenue_Em,0,,5,1.0
Ingvild1211,0,,6,0.0
Ioan_Said,0,,5,0.0
Irv25,0,,9,0.4444444444444444
IsaMilano,0,,5,0.0
Isil_Loves_Mcr,0,,7,0.42857142857142855
ItsMariahxOxO,0,,4,0.0
Itxi_Itx,0,,8,0.25
IvanaE,0,,7,0.8571428571428571
IzzySc,0,,4,0.75
J0SMILES,0,,5,0.4
JBMareMareJB,0,,4,0.25
JBeauty,0,,5,0.4
JBnVFCLover786,0,,17,0.8235294117647058
JJLuver756,0,,4,0.25
JRKNaughtyNurse,0,,5,0.2
J_Monopoly,0,,4,0.0
Jaaycooxo,0,,4,0.25
JackShockley,0,,5,0.0
JadeLittish,0,,5,0.8
Jamash,0,,9,0.8888888888888888
JamesHancox,0,,4,0.25
James_yeah,0,,4,0.5
Jamie_127,0,,5,0.4
Jamjar84,0,,4,0.5
JanaAlyssa,0,,6,1.0
JanaBanana5,0,,5,0.6
JaneHungOz,0,,6,0.16666666666666666
Janina_Michaela,0,,4,0.75
Japh,0,,4,0.5
Jase88,0,,4,0.5
Javamomma,0,,5,0.2
JayChasm,0,,4,0.75
JaydDragyn,0,,6,0.16666666666666666
Jayme1988,0,,23,0.4782608695652174
Jaynecollinsmac,0,,4,1.0
JazzBANGER,0,,5,0.0
JeJa6,0,,4,0.25
Jecsa,0,,4,0.5
Jeff_Hardyfan,0,,9,0.4444444444444444
JenLovesJoey,0,,4,0.0
JenWojcik,0,,6,0.5
JeniPoynter_x,0,,4,0.5
Jenivere,0,,4,0.25
JennaMadison,0,,13,0.07692307692307693
Jenniewrenbird,0,,7,0.7142857142857143
Jenny_Araujo,0,,4,0.25
Jenny_Stuart,0,,4,0.25
JennysMyName,0,,8,0.0
JennytG13,0,,4,0.25
JeremyCShipp,0,,14,0.21428571428571427
JessMcFlyxxx,0,,18,0.3333333333333333
JessiJaeJoplin,0,,4,0.75
Jessica1567,0,,4,0.5
Jill88,0,,4,0.5
Jimmysmacks,0,,4,0.0
Jinxie_G,0,,9,0.1111111111111111
Jinxx_,0,,5,0.6
JoReynolds55,0,,6,0.16666666666666666
Jodasaur,0,,4,1.0
Jodestarxx,0,,4,0.25
JoeCascio,0,,4,0.25
JoeJisthebest,0,,4,0.25
Joehhzeh,0,,4,0.75
Joelsk_,0,,4,0.0
JohnWeston,0,,5,0.2
JonasAustralia,0,,4,0.0
Jonas_Dreamgirl,0,,5,0.2
JonnySayer,0,,4,1.0
JordanC9122,0,,5,0.6
Joseph1391,0,,6,0.6666666666666666
JoshBerry26,0,,4,0.25
JoshSemans,0,,8,0.25
JoshwaActon,0,,4,0.25
Joy_Inc,0,,4,0.25
JuliaBall,0,,5,0.0
JuliaFranco,0,,4,0.5
JulzM,0,,6,0.16666666666666666
Juniesgurl,0,,5,0.2
JustA_Girl,0,,4,0.75
JustBella,0,,4,0.5
JustJayde,0,,5,0.4
JustMelly,0,,4,0.5
JustYassy,0,,4,0.5
Justasimplegirl,0,,5,0.4
KComer,0,,6,0.5
KINGmoney,0,,4,0.0
KJL912,0,,4,0.5
KKOB,0,,4,1.0
KNAN,0,,4,0.25
KOLtwitbot,0,,7,0.42857142857142855
KTHNXGTFFUBI,0,,4,1.0
Kaatje_68,0,,6,0.6666666666666666
Kaitlin2_2,0,,5,0.4
KaraSaysSo,0,,4,0.5
Karageorgakis,0,,4,0.0
Karen230683,0,,24,0.5
Karen_Eden,0,,4,0.5
Karilo13,0,,4,0.25
Karina_Escobar,0,,4,0.0
Karinaaaaaaaaaa,0,,4,0.75
Karoli,0,,5,0.4
Kat77,0,,4,0.25
KateEdwards,0,,5,0.2
Katie1989,0,,6,0.3333333333333333
KatyCaptivated,0,,5,0.0
KatyHarwood01,0,,4,0.75
KayKay18,0,,4,0.0
Kaydeescrafts,0,,4,0.75
KayleenDuhh,0,,6,1.0
Kazcita,0,,6,0.8333333333333334
Kdubbb,0,,8,0.625
Keels_90,0,,4,0.25
Kelad9,0,,4,1.0
Kelliekk,0,,10,0.5
KellyG5,0,,7,0.2857142857142857
KellyShibari,0,,8,0.25
Kendra311,0,,5,0.2
Kenetria,0,,4,0.0
Keryje,0,,7,0.7142857142857143
KevinEdwardsJr,0,,18,0.8888888888888888
KiSHEZ,0,,4,0.25
Kikirowr,0,,13,0.8461538461538461
Killaya,0,,7,0.42857142857142855
KimWood,0,,4,0.5
Kimberley__,0,,7,0.5714285714285714
KimilovesJB,0,,4,0.0
KimmiMcfly,0,,4,0.5
Kimmy_Cheyenne,0,,4,0.25
KingsOfLeon_Grl,0,,5,1.0
Kirstyy09xX,0,,7,0.2857142857142857
KirtiB,0,,4,0.5
Kitt69,0,,6,0.3333333333333333
Kittycat01,0,,4,0.75
KlownDogg,0,,4,0.0
KnightRid,0,,7,0.5714285714285714
Knot2serious,0,,8,0.125
KrissyKris725,0,,5,0.4
KristenCampisi,0,,6,0.3333333333333333
Kyle270,0,,4,0.25
LBCIslander,0,,4,0.25
LBOI,0,,4,0.5
LINOOO,0,,6,0.8333333333333334
LMarle,0,,6,0.5
LadyErlynne,0,,4,0.25
LadyLeeT,0,,6,0.16666666666666666
LadyParadis,0,,4,0.0
LadyProducHer,0,,5,0.0
Lannaa,0,,5,0.8
LariiTran,0,,5,0.2
Larissa_SG,0,,4,0.5
Lates,0,,4,0.75
LauRenxExCarter,0,,5,0.4
Laura6476,0,,4,0.5
LauraLxox,0,,4,0.5
LaylaNatalie,0,,6,0.3333333333333333
LdyDisney,0,,5,0.0
Leanne0710,0,,11,0.9090909090909091
LeoWolfe,0,,8,0.5
Lesley_M,0,,10,0.1
LexiStarGirl,0,,5,0.6
LexiePixie,0,,9,0.2222222222222222
LilMissOpinion,0,,4,0.0
LilPecan,0,,4,0.25
LilRaya,0,,4,0.5
Lil_Miss_Clumsy,0,,4,0.0
Lil_Miss_Dangaa,0,,4,0.75
LilahMcfly,0,,4,0.0
LiliCosic,0,,5,0.0
LiluYvett,0,,4,0.75
LindzeyNichole,0,,5,0.4
LisaHopeCyrus,0,,4,0.5
Listersmate,0,,6,0.16666666666666666
LittleBitTwistd,0,,8,0.25
LittleLiverbird,0,,9,0.3333333333333333
LittleMrsKress,0,,4,0.0
LittleYellowJen,0,,4,0.0
LittlestarRed,0,,9,0.0
LiverpoolFan74,0,,4,0.25
Liverpool_TX,0,,7,0.7142857142857143
Lizloz,0,,6,0.6666666666666666
LizzMartin,0,,5,0.6
LizzieMacfrenzy,0,,7,0.42857142857142855
Locococomoco,0,,4,0.25
LorenYxox,0,,4,0.75
LostDeeJay,0,,4,0.75
LostMarilyn,0,,6,0.6666666666666666
LstInTheSeeThru,0,,7,0.5714285714285714
LuciMahon,0,,4,0.25
Lucky_you33,0,,5,0.4
LucyAnnabel,0,,4,0.0
LunaJune,0,,5,0.2
LuvToSparkLe,0,,5,0.4
Luv_ChelseaFC,0,,4,0.25
LydiaStack,0,,7,0.42857142857142855
Lynne90,0,,4,0.75
Lyricist_Juice,0,,6,0.16666666666666666
MAGGIECHICKEN,0,,6,0.16666666666666666
MCRmuffin,0,,12,0.25
MCbutterflyfan,0,,6,0.6666666666666666
MGMarts,0,,7,0.0
MRLOVECHILD,0,,5,0.2
MTVnHollyWEST23,0,,18,0.2777777777777778
Maayanc,0,,4,0.5
MacSheikh,0,,4,0.0
MadisonMitchell,0,,4,1.0
MaggiieJonas,0,,4,0.0
MagicMileyCyrus,0,,5,0.0
MaguiB,0,,4,0.25
MajesticFlame,0,,4,0.25
Makenzesgranna,0,,7,0.0
Malunis,0,,4,0.25
MandinaM,0,,4,0.75
MandyPandy32,0,,15,0.26666666666666666
MarIaSinger,0,,4,0.75
MaraBG,0,,4,0.5
MarcyChen,0,,6,0.3333333333333333
MariahHoneyLee,0,,4,0.25
Marii_annaax,0,,5,0.8
MarilynM,0,,4,0.5
MarketingCat,0,,9,0.0
Marquise21,0,,5,0.4
MaschaD,0,,8,0.125
Matalatine,0,,4,0.0
MatchesMalone,0,,8,0.25
MattReeves17,0,,5,0.0
Mawiyel319,0,,5,0.6
Maximilus,0,,4,0.75
McDayDreamer,0,,4,0.0
McEntire1255,0,,6,0.8333333333333334
McFLYFan_Katie,0,,7,0.0
McFlyingGirl,0,,5,0.8
Mclovin094,0,,4,0.25
MeccaStarr,0,,4,0.75
Medros,0,,4,0.25
MeganAlqueza,0,,6,0.0
MegsEggs,0,,5,0.2
MelFresh27,0,,4,0.25
Melamachinko,0,,7,0.5714285714285714
MelanieFresh27,0,,7,0.14285714285714285
MelissaJohnsen,0,,4,0.0
MelissaWOOF,0,,9,0.4444444444444444
MiDesfileNegro,0,,18,0.6666666666666666
MiaCucina,0,,4,0.0
MiaLee30,0,,4,1.0
Mia_R,0,,10,0.0
Miamoodles,0,,5,0.6
MichaelMcNeill,0,,4,0.0
Mig177,0,,6,0.3333333333333333
MightBeMarissa,0,,5,0.8
MillZz,0,,5,0.4
Minerveca,0,,4,0.0
MiraCraigFan,0,,4,0.75
MiriamCheah,0,,6,0.6666666666666666
Mirna023,0,,13,0.23076923076923078
MishGoddess,0,,4,0.75
MissDibbs,0,,5,0.8
MissGoogle,0,,4,0.0
MissHKS,0,,5,0.4
MissLaura317,0,,8,0.5
MissMeggyDee,0,,4,0.5
MissMillions,0,,5,0.8
MissPassion,0,,5,1.0
MissPrecious2,0,,4,0.25
MissSididdy,0,,5,0.2
MissSimone32,0,,5,0.4
MissTonix,0,,4,0.25
MissXu,0,,8,0.375
Miss_Melbourne,0,,5,0.8
MissxMarisa,0,,11,0.18181818181818182
MisterRo,0,,6,0.3333333333333333
Mixaelala,0,,4,0.5
Mkenn076,0,,4,0.75
Mommykins41,0,,8,0.25
Momodel180,0,,4,0.0
Monica2112,0,,10,0.6
Monicarrrr,0,,4,0.5
MonstersInSF,0,,4,0.5
MontyRules,0,,5,0.4
Moonflowerchild,0,,5,0.6
Morrica,0,,4,0.0
MrFlossy,0,,5,0.0
MrPaulEvans,0,,4,0.75
MrTHill,0,,5,0.6
MrsBamBam,0,,4,0.5
MrsGabrielGray_,0,,4,0.5
MrsMcFlyGrimmy,0,,5,0.4
Mrs_NickJ07,0,,5,0.0
MsJ_Rob,0,,4,0.5
MsJerzi,0,,10,0.8
MsJuicy313,0,,9,0.8888888888888888
MsKnitSox,0,,9,0.1111111111111111
MsStaceyK,0,,13,0.5384615384615384
Ms_Nicholson,0,,4,0.75
Mum_of_Six,0,,5,0.8
MummaBear,0,,4,0.5
MupNorth,0,,8,0.5
MusicIsHealthy,0,,10,0.1
Muzzzza,0,,5,0.2
MyAppleStuff,0,,11,0.5454545454545454
MyInnerCougar,0,,4,0.0
MzDivaNicki,0,,5,0.8
MzMonaLisa,0,,4,0.75
NADMEVENTS,0,,4,0.5
NEEFFRESH,0,,4,0.5
NGowers,0,,7,0.5714285714285714
NKANGEL74,0,,13,0.46153846153846156
NKAirplay,0,,7,0.2857142857142857
NKArmyTNgirl,0,,13,0.38461538461538464
NKOTBFlamesFan,0,,4,0.75
NOTICEmeDAVID,0,,4,0.75
NYBabe,0,,4,0.75
NadiaFN,0,,4,0.0
NadiaNV,0,,4,0.5
NancyDee_Online,0,,7,0.0
NatalieGolding,0,,5,0.8
NathalieCaron,0,,11,0.5454545454545454
Nathan133,0,,6,0.8333333333333334
NathanMillson,0,,4,0.25
NathanaelB,0,,5,0.0
Nawel_xx,0,,6,1.0
NaythenCash,0,,5,0.4
NeZ_Talk,0,,4,0.0
Netra,0,,5,0.4
Newy_ShortStack,0,,5,0.4
Nic0pic0,0,,4,0.25
NicJJ,0,,4,0.0
NickJoeKevin01,0,,5,0.2
NickyLovesMcFly,0,,7,0.8571428571428571
NickyMcB,0,,5,0.8
Nicsey,0,,4,0.25
Nidiamazing,0,,4,1.0
NikFreeman,0,,8,0.75
Nikie_D,0,,4,0.5
Nikkers,0,,4,0.25
NikkiBenz,0,,4,0.0
Nikkiilyx,0,,4,0.75
NikoleCamarae,0,,5,0.4
Nimilia1621,0,,5,0.2
NinaMcFLY,0,,8,0.125
No1PanicFan,0,,4,0.25
NoNamesJustLo,0,,4,0.75
NoPantsDance,0,,4,0.0
NoTORIousTori,0,,7,0.42857142857142855
NoteRobot,0,,9,0.6666666666666666
NovaWildstar,0,,5,0.6
NuellePena,0,,4,0.5
OHMYDAYSitsHayz,0,,4,0.0
OINKOINKLOVE,0,,4,0.75
OMGitsJessieLee,0,,5,0.4
OUBad,0,,4,0.25
Ocnarf10,0,,4,0.0
OhMyDamnKelsey,0,,4,0.5
OhheyitsKristen,0,,4,0.5
Olijah_Angel,0,,6,0.16666666666666666
One_StepCloser,0,,7,0.7142857142857143
OtaliaRocks,0,,4,0.25
P0150N0U5F15H,0,,6,0.5
PARISnHOLLYWOOD,0,,4,0.5
PEETEE1980,0,,4,0.0
PRMurphy147,0,,5,0.2
PS1968,0,,4,0.0
Paiige__,0,,4,0.25
Pale_Jewel,0,,4,0.5
PamsLove,0,,8,0.375
PandaCatBaby,0,,4,0.75
Pandabeara,0,,4,0.75
PaperCakes,0,,9,0.2222222222222222
PapiChulaa,0,,4,0.25
PaterzAttack,0,,8,0.5
PatrickAnna,0,,6,0.16666666666666666
PaulCarterJr,0,,4,0.25
PaulDale67,0,,4,0.75
PaulDuxbury,0,,4,0.0
PaulHarriott,0,,5,0.2
PaulaFanx13,0,,4,0.0
PaulineMJ,0,,4,0.5
PegasusAngel,0,,4,0.0
PembsDave,0,,8,0.0
PennDragonArt,0,,6,0.6666666666666666
PennyAsh,0,,4,0.25
Pentenscribes,0,,5,0.0
Pepperfire,0,,6,0.3333333333333333
PercythePigeon,0,,6,0.16666666666666666
Petalice,0,,4,1.0
Piewacket1,0,,4,1.0
PinkBerryGirl,0,,4,0.5
PinkElephant73,0,,9,0.5555555555555556
PinkTribble,0,,4,0.75
PinkerJewel,0,,4,0.5
PinoyTarsier,0,,8,0.25
PixelExecution,0,,4,0.0
Pixie_Anna,0,,6,1.0
PolaScheps,0,,4,0.25
PollyRodgers,0,,4,0.0
PoynterJones,0,,6,0.3333333333333333
PoyntlasLove,0,,5,0.4
PreternaReviews,0,,4,0.0
