client_id,round_number,hierarchy,num_samples,accuracy
18,259,,85,0.5529411764705883
14,259,,176,0.18181818181818182
17,259,,161,0.2236024844720497
24,259,,84,0.4642857142857143
27,259,,84,0.4642857142857143
11,259,,87,0.5402298850574713
3,259,,75,0.5866666666666667
4,259,,168,0.26785714285714285
8,259,,163,0.31901840490797545
2,259,,87,0.6091954022988506
0,259,,86,0.5232558139534884
9,279,,82,0.5
32,279,,175,0.41714285714285715
26,279,,77,0.6493506493506493
23,279,,84,0.5714285714285714
28,279,,85,0.611764705882353
21,279,,134,0.48507462686567165
1,279,,134,0.417910447761194
33,279,,177,0.4011299435028249
31,279,,75,0.56
12,279,,84,0.5119047619047619
13,279,,77,0.4935064935064935
15,279,,75,0.6133333333333333
5,279,,86,0.627906976744186
6,279,,134,0.44029850746268656
20,279,,165,0.37575757575757573
30,279,,161,0.40993788819875776
29,279,,87,0.5632183908045977
16,279,,173,0.3583815028901734
10,279,,85,0.5764705882352941
19,279,,74,0.5945945945945946
25,279,,174,0.40229885057471265
7,279,,138,0.4492753623188406
22,279,,83,0.4578313253012048
34,279,,143,0.44755244755244755
18,279,,85,0.5764705882352941
14,279,,176,0.3125
17,279,,161,0.39751552795031053
24,279,,84,0.5
27,279,,84,0.5714285714285714
11,279,,87,0.6666666666666666
3,279,,75,0.6533333333333333
4,279,,168,0.3630952380952381
8,279,,163,0.44171779141104295
2,279,,87,0.5862068965517241
0,279,,86,0.5697674418604651
9,299,,82,0.43902439024390244
32,299,,175,0.3485714285714286
26,299,,77,0.6233766233766234
23,299,,84,0.5714285714285714
28,299,,85,0.5647058823529412
21,299,,134,0.3805970149253731
1,299,,134,0.3805970149253731
33,299,,177,0.3446327683615819
31,299,,75,0.6
12,299,,84,0.5476190476190477
13,299,,77,0.6233766233766234
15,299,,75,0.64
5,299,,86,0.6511627906976745
6,299,,134,0.34328358208955223
20,299,,165,0.3212121212121212
30,299,,161,0.38509316770186336
29,299,,87,0.5287356321839081
16,299,,173,0.3236994219653179
10,299,,85,0.6470588235294118
19,299,,74,0.5675675675675675
25,299,,174,0.2988505747126437
7,299,,138,0.4057971014492754
22,299,,83,0.4939759036144578
34,299,,143,0.46853146853146854
18,299,,85,0.611764705882353
14,299,,176,0.2556818181818182
17,299,,161,0.33540372670807456
24,299,,84,0.5238095238095238
27,299,,84,0.5714285714285714
11,299,,87,0.6206896551724138
3,299,,75,0.68
4,299,,168,0.34523809523809523
8,299,,163,0.3619631901840491
2,299,,87,0.632183908045977
0,299,,86,0.5813953488372093
9,319,,82,0.4634146341463415
32,319,,175,0.35428571428571426
26,319,,77,0.6753246753246753
23,319,,84,0.6309523809523809
28,319,,85,0.6705882352941176
21,319,,134,0.43283582089552236
1,319,,134,0.417910447761194
33,319,,177,0.3446327683615819
31,319,,75,0.6266666666666667
12,319,,84,0.5833333333333334
13,319,,77,0.5974025974025974
15,319,,75,0.6933333333333334
5,319,,86,0.6976744186046512
6,319,,134,0.373134328358209
20,319,,165,0.3393939393939394
30,319,,161,0.43478260869565216
29,319,,87,0.6091954022988506
16,319,,173,0.3699421965317919
10,319,,85,0.6823529411764706
19,319,,74,0.5540540540540541
25,319,,174,0.3045977011494253
7,319,,138,0.4782608695652174
22,319,,83,0.4819277108433735
34,319,,143,0.45454545454545453
18,319,,85,0.611764705882353
14,319,,176,0.2784090909090909
17,319,,161,0.3416149068322981
24,319,,84,0.5
27,319,,84,0.5952380952380952
11,319,,87,0.6551724137931034
3,319,,75,0.6933333333333334
4,319,,168,0.3630952380952381
8,319,,163,0.34355828220858897
2,319,,87,0.6896551724137931
0,319,,86,0.627906976744186
9,339,,82,0.5487804878048781
32,339,,175,0.4342857142857143
26,339,,77,0.6493506493506493
23,339,,84,0.6071428571428571
28,339,,85,0.6588235294117647
21,339,,134,0.5149253731343284
1,339,,134,0.4701492537313433
33,339,,177,0.4632768361581921
31,339,,75,0.64
12,339,,84,0.6071428571428571
13,339,,77,0.5584415584415584
15,339,,75,0.6666666666666666
5,339,,86,0.7093023255813954
6,339,,134,0.4253731343283582
20,339,,165,0.44242424242424244
30,339,,161,0.4906832298136646
29,339,,87,0.6781609195402298
16,339,,173,0.4161849710982659
10,339,,85,0.6823529411764706
19,339,,74,0.5945945945945946
25,339,,174,0.39655172413793105
7,339,,138,0.5434782608695652
22,339,,83,0.5301204819277109
34,339,,143,0.4825174825174825
18,339,,85,0.6352941176470588
14,339,,176,0.3522727272727273
17,339,,161,0.4161490683229814
24,339,,84,0.5476190476190477
27,339,,84,0.5833333333333334
11,339,,87,0.6551724137931034
3,339,,75,0.6933333333333334
4,339,,168,0.4107142857142857
8,339,,163,0.43558282208588955
2,339,,87,0.7011494252873564
0,339,,86,0.6511627906976745
9,359,,82,0.573170731707317
32,359,,175,0.44571428571428573
26,359,,77,0.6753246753246753
23,359,,84,0.5833333333333334
28,359,,85,0.6823529411764706
21,359,,134,0.5223880597014925
1,359,,134,0.5223880597014925
33,359,,177,0.4858757062146893
31,359,,75,0.6533333333333333
